,AREA,BFIHOST,FARL,FPEXT,LDP,PROPWET,RMED-1D,SAAR,Index flood
29,0.1886145847418076,0.4794344473007711,0.1002826783979544,0.20925252525252525,0.3199338842975207,0.1008005179822238,0.38523676880222835,0.242882096069869,0.17873162594287925
30,0.10779004392258808,0.37866323907455013,0.10028428910107666,0.26549494949494945,0.13897520661157026,0.10084760727529579,0.5144846796657381,0.4290829694323145,0.15053550867126556
31,0.16304963208835116,0.34987146529562985,0.10011597062480182,0.3408080808080808,0.22978512396694217,0.10096533050797575,0.6760445682451252,0.6261135371179039,0.17882712268712528
32,0.2953809314031238,0.36940874035989724,0.1002754302339043,0.24254545454545456,0.2995371900826447,0.10082406262875979,0.3685236768802228,0.23240174672489083,0.38220053510411967
33,0.14745384202698164,0.24087403598971724,0.10027784628858767,0.46363636363636374,0.2403305785123967,0.10047089293071988,0.3573816155988858,0.14820960698689956,0.1433543130681452
34,0.10348589199492296,0.2881748071979434,0.10028428910107666,0.29814141414141415,0.1182809917355372,0.10054152687032787,0.518941504178273,0.47379912663755464,0.11035716547933724
35,0.19258375605734798,0.5359897172236504,0.10028026234327105,0.24448484848484853,0.27494214876033063,0.10047089293071988,0.36183844011142063,0.19362445414847163,0.14597624266649475
36,0.10744633985702261,0.5,0.10028589980419891,0.16626262626262628,0.15130578512396695,0.10061216080993585,0.5969359331476323,0.4863755458515284,0.1301205596028625
37,0.11230530342351931,0.4023136246786633,0.10028106769483217,0.24125252525252527,0.18677685950413225,0.10056507151686386,0.44540389972144845,0.33336244541484716,0.1315389078718329
38,0.11907819267491615,0.21928020565552697,0.10027140347609868,0.23737373737373738,0.16700826446280992,0.10115368768026371,0.6403899721448467,0.5478602620087337,0.1512990780736252
39,0.11228960120732596,0.8763496143958868,0.10022952519492025,0.21959595959595962,0.17781818181818182,0.10028253575843193,0.36963788300835654,0.19117903930131006,0.10068499774353686
40,0.13816685349396118,0.397172236503856,0.1002826783979544,0.2056969696969697,0.1748099173553719,0.10065925010300783,0.450974930362117,0.3340611353711791,0.16538061698149703
41,0.11194764183244864,0.32724935732647814,0.10025690714799845,0.28165656565656566,0.164099173553719,0.10115368768026371,0.7272980501392757,0.7110043668122271,0.18185844400747858
42,0.11752018389039853,0.4907455012853471,0.10028589980419891,0.2082828282828283,0.19884297520661157,0.10058861616339985,0.48774373259052917,0.4042794759825328,0.12603072013409838
43,0.1114190005539393,0.32005141388174807,0.10026657136673194,0.2040808080808081,0.16542148760330577,0.10103596444758374,0.383008356545961,0.32218340611353713,0.1246421894139643
44,0.10623552451944676,0.5061696658097686,0.10028589980419891,0.1691717171717172,0.14459504132231404,0.10061216080993585,0.45208913649025073,0.35082969432314415,0.10465314937786088
45,0.18274893464824857,0.6017994858611826,0.1002826783979544,0.6983030303030303,0.2765619834710744,0.10028253575843193,0.3573816155988858,0.16393013100436682,0.11183232866997615
46,0.1276201982840967,0.5030848329048844,0.10023033054648138,0.4562020202020203,0.20171900826446282,0.10028253575843193,0.3116991643454039,0.14960698689956334,0.1038714460705306
47,0.10486594232924931,0.5411311053984575,0.10028348374951554,0.7593939393939395,0.13001652892561982,0.10009417858614399,0.3050139275766016,0.12026200873362446,0.10143245116369029
48,0.1540400493747465,0.6254498714652957,0.1002311358980425,0.707030303030303,0.24472727272727274,0.10021190181882395,0.30167130919220053,0.12165938864628822,0.10633663206756495
49,0.11308692485181035,0.30565552699228793,0.10027784628858767,0.2865050505050505,0.16456198347107437,0.10009417858614399,0.31949860724233986,0.1143231441048035,0.10951018631938625
50,0.41956278051354967,0.4197943444730078,0.10026979277297643,0.2486868686868687,0.51500826446281,0.10084760727529579,0.4164345403899721,0.2823580786026201,0.5482786409644768
51,0.16351720919277524,0.31285347043701806,0.10028026234327105,0.2848888888888889,0.2393388429752066,0.10091824121490377,0.413091922005571,0.3417467248908297,0.2142112855392947
52,0.1374323387142502,0.48354755784061687,0.10025771249955957,0.325939393939394,0.19054545454545457,0.1003767143445759,0.4064066852367688,0.20724890829694323,0.14011910901940558
53,0.13734510417984272,0.6830334190231362,0.10026657136673194,0.24513131313131312,0.2073719008264463,0.10030608040496793,0.3841225626740947,0.21074235807860264,0.11215709818838245
54,0.11589762155041938,0.3910025706940874,0.10027784628858767,0.3168888888888889,0.16340495867768595,0.10025899111189594,0.34846796657381607,0.14995633187772928,0.11082215846818388
55,0.1729210920019017,0.28611825192802054,0.10026254460892632,0.40933333333333344,0.2849586776859504,0.10018835717228795,0.34066852367688016,0.12724890829694324,0.1300415833924312
56,0.10452223826368383,0.4475578406169666,0.1002649606636097,0.665010101010101,0.12502479338842976,0.10021190181882395,0.2949860724233983,0.11746724890829695,0.10070272709689898
57,0.11434833621934253,0.8907455012853469,0.10028348374951554,0.4103030303030303,0.14892561983471075,0.10018835717228795,0.3317548746518105,0.13842794759825328,0.10071078581329379
58,0.10877056008932817,0.3241645244215938,0.10027865164014879,0.26226262626262625,0.14294214876033057,0.10087115192183178,0.46434540389972134,0.45039301310043667,0.14444305654051964
59,0.14818835680669262,0.33547557840616965,0.10028026234327105,0.3815353535353535,0.20383471074380166,0.10070633939607983,0.3986072423398328,0.2806113537117904,0.1644623170653085
60,0.17364339394679568,0.25938303341902313,0.10016107031222474,0.2716363636363636,0.2661818181818182,0.10087115192183178,0.39303621169916425,0.33021834061135374,0.21557161046998907
61,0.10936898899536349,0.6655526992287918,0.10027865164014879,0.23575757575757575,0.1420826446280992,0.10025899111189594,0.36295264623955437,0.1978165938864629,0.10635557024047451
62,0.13797319282757659,0.2655526992287918,0.10021583421838115,0.18662626262626264,0.2230413223140496,0.10072988404261582,0.4587743732590529,0.33056768558951966,0.17535378118754436
63,0.10264320639254669,0.7066838046272492,0.10028589980419891,0.14105050505050507,0.116,0.10032962505150392,0.413091922005571,0.21737991266375545,0.10084738250274
64,0.13053208704261843,0.5380462724935733,0.10026415531204858,0.5021010101010102,0.17963636363636365,0.1003767143445759,0.40083565459610027,0.19851528384279477,0.12150892914705694
65,0.17667392167211157,0.2737789203084833,0.10001530167966136,0.21571717171717172,0.24885950413223143,0.10143622343869563,0.6972144846796657,0.6991266375545852,0.20466604345303335
66,0.14075248509379895,0.7611825192802056,0.10026898742141531,0.20246464646464649,0.20641322314049587,0.10023544646535995,0.36963788300835654,0.16218340611353713,0.10274240861324221
67,0.10521662515756738,0.22647814910025707,0.10028589980419891,0.26549494949494945,0.14426446280991737,0.10089469656836778,0.46768802228412254,0.38052401746724895,0.12245906131132746
68,0.1237906022236083,0.21619537275064268,0.10027945699170991,0.48270707070707075,0.19659504132231406,0.10004708929307199,0.31058495821727017,0.10943231441048036,0.1117436819031655
69,0.1137429285505546,0.6316195372750641,0.10024724292926497,0.2949090909090909,0.1514710743801653,0.10014126787921597,0.375208913649025,0.1468122270742358,0.10250306242344144
70,0.11506889347354832,0.22339331619537275,0.10023918941365373,0.2415757575757576,0.16730578512396693,0.10089469656836778,0.5289693593314763,0.4196506550218341,0.16681266520533816
71,0.1146676146152739,0.567866323907455,0.10028589980419891,0.17822222222222223,0.19847933884297522,0.10056507151686386,0.3919220055710305,0.288646288209607,0.10996712010831024
72,0.10613607715022223,0.3560411311053985,0.10023596800740923,0.2331717171717172,0.14525619834710746,0.10058861616339985,0.5323119777158773,0.47659388646288214,0.11341749403649024
73,0.32078537251327055,0.2830334190231363,0.10025207503863172,0.34597979797979794,0.49814876033057853,0.1004238036376479,0.3908077994428969,0.24253275109170305,0.4157517245825544
74,0.11370803473679161,0.389974293059126,0.10027059812453756,0.18921212121212122,0.179801652892562,0.10061216080993585,0.5423398328690807,0.43222707423580786,0.1478877893108117
75,0.12462281968185565,0.35706940874036,0.10028509445263778,0.19567676767676767,0.18287603305785124,0.10103596444758374,0.5133704735376045,0.47344978165938867,0.2069765005479982
76,0.11267168846803073,0.45064267352185094,0.10028589980419891,0.3075151515151515,0.13993388429752066,0.1003767143445759,0.45320334261838435,0.21458515283842794,0.12456361694926182
77,0.13784234102596538,0.39511568123393315,0.10026898742141531,0.20214141414141418,0.22783471074380168,0.10084760727529579,0.46434540389972134,0.3050655021834061,0.15076961511185613
78,0.14110491261280517,0.4095115681233934,0.10027381953078206,0.2936161616161616,0.2372231404958678,0.10098887515451174,0.48997214484679663,0.40183406113537123,0.18607198117465026
79,0.22319086479955685,0.6120822622107969,0.10025288039019284,0.6200808080808081,0.259900826446281,0.10016481252575196,0.30167130919220053,0.11711790393013101,0.1132982246470247
80,0.11638264556172498,0.7868894601542418,0.10027865164014879,0.8240404040404041,0.15636363636363637,0.100023544646536,0.3038997214484679,0.12445414847161573,0.10202316114370448
81,0.1278766678152547,0.6984575835475579,0.1002649606636097,0.36763636363636365,0.17943801652892563,0.10021190181882395,0.3172701949860724,0.13877729257641921,0.10489894268583587
82,0.10251235459093547,0.27583547557840626,0.10028428910107666,0.28424242424242424,0.11626446280991737,0.10061216080993585,0.5289693593314763,0.4933624454148472,0.10980795886790021
83,0.1428251776313207,0.3889460154241645,0.10027945699170991,0.4096565656565657,0.28833057851239674,0.10009417858614399,0.3038997214484679,0.10489082969432315,0.1092196666881568
84,0.1563116366507173,0.3395886889460154,0.10028026234327105,0.196969696969697,0.20383471074380166,0.10087115192183178,0.41866295264623954,0.30646288209606987,0.2530123783121656
85,0.10194707480797499,0.14215938303341902,0.10028589980419891,0.132969696969697,0.11672727272727274,0.10087115192183178,0.47994428969359326,0.41615720524017463,0.11226548900780092
86,0.11729511879162724,0.6449871465295629,0.10028509445263778,0.19438383838383838,0.1925289256198347,0.9,0.3729805013927576,0.19676855895196507,0.10850203081683966
87,0.10360104158034084,0.2717223650385604,0.10028589980419891,0.22832323232323234,0.1380826446280992,0.10056507151686386,0.7350974930362115,0.636943231441048,0.13003030107665528
88,0.11717996920620936,0.6881748071979434,0.10027623558546542,0.25353535353535356,0.15401652892561984,0.10021190181882395,0.35181058495821727,0.17965065502183408,0.10167784153181614
89,0.14270479397383837,0.34164524421593834,0.10028348374951554,0.22767676767676767,0.22297520661157025,0.10101241980104775,0.5445682451253482,0.47344978165938867,0.24115708207078848
90,0.12551086724212382,0.4619537275064266,0.10024563222614273,0.14751515151515154,0.21408264462809917,0.10068279474954382,0.5200557103064066,0.38541484716157204,0.13666954097092388
91,0.13670305800660365,0.25629820051413876,0.10027462488234318,0.3204444444444444,0.22297520661157025,0.10087115192183178,0.39972144846796653,0.3319650655021834,0.1603128424988718
92,0.10642918518583137,0.35912596401028274,0.10026737671829307,0.1901818181818182,0.14783471074380167,0.10032962505150392,0.3763231197771587,0.21772925764192141,0.11024152214557412
93,0.11843440181098894,0.7807197943444729,0.10026012855424295,0.18662626262626264,0.21097520661157027,0.10025899111189594,0.38077994428969353,0.19187772925764193,0.10279479079363034
94,0.12220467838808027,0.5061696658097686,0.10015865425754136,0.23802020202020202,0.18995041322314052,0.10030608040496793,0.4175487465181058,0.24986899563318776,0.11491602733543937
95,0.11153589483004532,0.44035989717223656,0.10026737671829307,0.18727272727272729,0.1613223140495868,0.10049443757725587,0.4364902506963787,0.17406113537117907,0.11377731932177165
96,0.10304622994150925,0.3827763496143959,0.10025851785112071,0.23284848484848486,0.12161983471074381,0.10028253575843193,0.39972144846796653,0.20375545851528387,0.11064970021275225
97,0.10800115149585418,0.27583547557840626,0.10028589980419891,0.25062626262626264,0.14016528925619837,0.10058861616339985,0.7250696378830083,0.5992139737991267,0.15554203468506222
98,0.15311361861933903,0.633676092544987,0.10028106769483217,0.6672727272727274,0.20862809917355374,0.10004708929307199,0.30278551532033426,0.10034934497816594,0.10631890271420283
99,0.11213432373608065,0.3159383033419023,0.10028509445263778,0.23414141414141412,0.13272727272727272,0.10065925010300783,0.432033426183844,0.32148471615720525,0.15118786667526274
100,0.11960683395342549,0.8084832904884319,0.10026576601517082,0.28391919191919196,0.17583471074380166,0.10030608040496793,0.3763231197771587,0.22820960698689957,0.10362726452195217
101,0.3585666493651507,0.5154241645244215,0.10028106769483217,0.2923232323232323,0.47990082644628107,0.10030608040496793,0.36183844011142063,0.19082969432314412,0.2321433176455419
102,0.12125382196303873,0.29845758354755786,0.10021986097618676,0.21086868686868687,0.18535537190082646,0.10127141091294367,0.5155988857938718,0.6551091703056768,0.18961785184707627
103,0.10982086388359424,0.8280205655526992,0.10026657136673194,0.21765656565656566,0.14862809917355374,0.10028253575843193,0.4331476323119777,0.21912663755458517,0.10139497775772033
104,0.13501419742047482,0.29331619537275067,0.10021180746057554,0.21313131313131317,0.23467768595041325,0.10096533050797575,0.4331476323119777,0.38227074235807856,0.16506995035781064
105,0.23686575041327362,0.3467866323907455,0.10002899265620045,0.27002020202020205,0.3075371900826446,0.10115368768026371,0.5479108635097493,0.6117903930131005,0.19976548497840246
106,0.1414259356994247,0.47737789203084824,0.10028509445263778,0.20181818181818184,0.1962314049586777,0.10049443757725587,0.38523676880222835,0.20305676855895197,0.14872711301656888
107,0.26110473814373636,0.3982005141388175,0.10027704093702655,0.3411313131313132,0.3486942148760331,0.10094178586143976,0.4465181058495822,0.37668122270742355,0.3554340306878988
108,0.1335887851282566,0.25629820051413876,0.10028509445263778,0.2128080808080808,0.18634710743801652,0.10115368768026371,0.628133704735376,0.516768558951965,0.3309876861582103
109,0.10571211731300187,0.261439588688946,0.10028589980419891,0.16109090909090912,0.13368595041322315,0.1011772323267997,0.4743732590529247,0.44026200873362453,0.13031961188833732
110,0.23610506527324038,0.3447300771208226,0.10026415531204858,0.24836363636363637,0.4233719008264464,0.1008005179822238,0.42311977715877436,0.277117903930131,0.3576852717426343
111,0.12182782519943997,0.7467866323907455,0.1001973111324753,0.29393939393939394,0.20776859504132233,0.10023544646535995,0.3729805013927576,0.1960698689956332,0.10271420282380248
112,0.11496595672294749,0.41156812339331617,0.10026898742141531,0.36311111111111116,0.15180165289256198,0.1004238036376479,0.42311977715877436,0.21633187772925766,0.12096576623041713
113,0.1335189975007306,0.2038560411311054,0.10024965898394834,0.3320808080808081,0.1847603305785124,0.10110659838719172,0.3573816155988858,0.2879475982532751,0.18453113919154152
114,0.17311649735897447,0.4074550128534704,0.10026898742141531,0.1623838383838384,0.2778842975206612,0.10061216080993585,0.49777158774373254,0.38052401746724895,0.2166784862355748
115,0.12708981231489924,0.5925449871465296,0.10026415531204858,0.3446868686868687,0.18297520661157024,0.10030608040496793,0.4286908077994429,0.22681222707423582,0.12253400812326737
116,0.2904103076325856,0.3611825192802057,0.1002617392573652,0.30105050505050507,0.40694214876033064,0.10089469656836778,0.4052924791086351,0.3120524017467249,0.32144526465089296
117,0.2150466486672744,0.25012853470437024,0.10026818206985419,0.2044040404040404,0.3282644628099174,0.10058861616339985,0.3863509749303621,0.23100436681222708,0.24939559022629104
118,0.12473971395796168,0.49588688946015425,0.10024080011677598,0.7496969696969698,0.16485950413223138,0.10021190181882395,0.30167130919220053,0.12305676855895198,0.10639949068403069
119,0.13300431374772645,0.254241645244216,0.1002722088276598,0.2309090909090909,0.199900826446281,0.10094178586143976,0.6983286908077992,0.5848908296943232,0.27574382696151123
120,0.14307292370903793,0.32930591259640096,0.10028428910107666,0.34501010101010104,0.24452892561983472,0.10094178586143976,0.45654596100278544,0.32882096069868993,0.2131011862549159
121,0.10434427981349258,0.5894601542416453,0.10026657136673194,0.20602020202020202,0.12006611570247934,0.10051798222379187,0.4598885793871865,0.3469868995633188,0.1019735993810844
122,0.11172781080574179,0.44241645244215944,0.10028428910107666,0.19535353535353536,0.17573553719008267,0.10018835717228795,0.32841225626740944,0.12829694323144106,0.10815953194507125
123,0.1567652562296362,0.41465295629820054,0.10028509445263778,0.19470707070707072,0.20241322314049587,0.10075342868915181,0.4587743732590529,0.36131004366812225,0.1985312842498872
124,0.10118987904931805,0.3365038560411311,0.10028589980419891,0.19276767676767678,0.11196694214876034,0.1003767143445759,0.41977715877437316,0.2565065502183406,0.10335245954483915
125,0.11300492438946731,0.34164524421593834,0.10028509445263778,0.28585858585858587,0.1857520661157025,0.10094178586143976,0.4710306406685236,0.41720524017467253,0.16292469860099285
126,0.11142946869806819,0.3159383033419023,0.10020214324184204,0.24997979797979797,0.14783471074380167,0.10094178586143976,0.8799442896935932,0.8863755458515284,0.17209319192830896
127,0.14749222522212094,0.2768637532133676,0.10025207503863172,0.535070707070707,0.21801652892561985,0.1008005179822238,0.44986072423398327,0.34209606986899566,0.2105916768744762
128,0.11477055136587473,0.859897172236504,0.10028589980419891,0.20246464646464649,0.16300826446280992,0.10028253575843193,0.44094707520891363,0.22716157205240176,0.100928373412417
129,0.11937827947327789,0.33239074550128533,0.10028509445263778,0.20957575757575758,0.1651900826446281,0.10065925010300783,0.4164345403899721,0.3047161572052402,0.13234801108890465
130,0.17473382562688916,0.2748071979434447,0.10026576601517082,0.2056969696969697,0.2863471074380165,0.10094178586143976,0.4743732590529247,0.3889082969432315,0.3112412159112888
131,0.23889133630221535,0.34370179948586116,0.10027865164014879,0.2541818181818182,0.3555371900826447,0.10105950909411973,0.49108635097493036,0.4154585152838428,0.4603257365740442
132,0.1419999389358259,0.18946015424164528,0.10023677335897037,0.20117171717171717,0.21778512396694216,0.10089469656836778,0.5200557103064066,0.44026200873362453,0.25604893301527953
133,0.1235271539296977,0.8845758354755783,0.10028589980419891,0.33919191919191927,0.18717355371900826,0.10028253575843193,0.34066852367688016,0.17475982532751094,0.10236767455354265
134,0.12106888475009488,0.4372750642673522,0.10027865164014879,0.6013333333333334,0.1509090909090909,0.10021190181882395,0.333983286908078,0.1296943231441048,0.10597076268454646
135,0.14225815315767207,0.24293059125964012,0.10021180746057554,0.17789898989898992,0.25646280991735537,0.10087115192183178,0.42311977715877436,0.2016593886462882,0.13285410353942365
136,0.12143178041323,0.46812339331619535,0.10028428910107666,0.2845656565656566,0.2029421487603306,0.10054152687032787,0.44094707520891363,0.2159825327510917,0.12855634710850364
137,0.1057871390125923,0.36426735218509,0.10028348374951554,0.2903838383838384,0.15368595041322314,0.10115368768026371,0.6693593314763231,0.6075982532751092,0.13363500096705563
138,0.8671457296514544,0.4074550128534704,0.10027059812453756,0.2684040404040404,0.5984132231404958,0.10063570545647184,0.38523676880222835,0.23868995633187773,0.7291164334988073
139,0.10803953469099348,0.4095115681233934,0.10028428910107666,0.25515151515151513,0.14373553719008264,0.10030608040496793,0.3863509749303621,0.18663755458515285,0.11014441364193153
140,0.1132823302088831,0.3724935732647815,0.9,0.46525252525252525,0.1895206611570248,0.10021190181882395,0.3083565459610028,0.10419213973799127,0.10355231771001225
141,0.1703180134951825,0.5030848329048844,0.10028026234327105,0.27680808080808084,0.24000000000000002,0.10044734828418389,0.375208913649025,0.2229694323144105,0.1389223776674618
142,0.12398949696205734,0.3159383033419023,0.10017153988251935,0.24707070707070708,0.18442975206611573,0.10143622343869563,0.6961002785515319,0.8189519650655023,0.24244608664818518
143,0.10644488740202472,0.5051413881748071,0.10028026234327105,0.15785858585858586,0.1436694214876033,0.10061216080993585,0.45766016713091917,0.36794759825327517,0.10508187737734512
144,0.11111716906488942,0.22956298200514139,0.10026576601517082,0.18856565656565658,0.15305785123966945,0.10094178586143976,0.6949860724233983,0.597117903930131,0.17261580491264267
145,0.10204826686788766,0.25732647814910026,0.10027059812453756,0.1387878787878788,0.12558677685950415,0.10063570545647184,0.7016713091922003,0.6268122270742358,0.11731593707691317
146,0.13310550580763914,0.387917737789203,0.10026979277297643,0.19535353535353536,0.19206611570247933,0.10089469656836778,0.1,0.31903930131004365,0.15420588614531625
147,0.2674501781765365,0.42390745501285354,0.10028348374951554,0.22573737373737376,0.37213223140495877,0.10056507151686386,0.375208913649025,0.2292576419213974,0.3007123976532784
148,0.12450418071506149,0.41259640102827766,0.10026818206985419,0.33660606060606063,0.1857190082644628,0.10023544646535995,0.3573816155988858,0.1806986899563319,0.11342434401392561
149,0.11998368714206581,0.39511568123393315,0.10014899003880788,0.24965656565656566,0.17011570247933885,0.10096533050797575,0.6125348189415041,0.5953711790393014,0.13742908258655148
150,0.12952714520624425,0.202827763496144,0.10026737671829307,0.2813333333333333,0.20046280991735538,0.10084760727529579,0.47214484679665736,0.4301310043668123,0.23223035265295602
151,0.1269066197926435,0.33856041131105397,0.10028106769483217,0.33951515151515155,0.20882644628099176,0.10014126787921597,0.27938718662952644,0.10768558951965065,0.10907057894397525
152,0.1473509052763808,0.3365038560411311,0.10028589980419891,0.22541414141414143,0.21484297520661158,0.10091824121490377,0.40417827298050135,0.3309170305676856,0.20859833344078396
153,0.13486066463991767,0.41465295629820054,0.10024563222614273,0.6074747474747475,0.19014876033057854,0.10028253575843193,0.3172701949860724,0.15624454148471617,0.10868093610985753
154,0.10308461313664855,0.4074550128534704,0.10028589980419891,0.23220202020202024,0.12588429752066116,0.10094178586143976,0.7451253481894149,0.5946724890829694,0.12291599510025145
155,0.10610467271783554,0.19974293059125964,0.10028106769483217,0.1497777777777778,0.14102479338842977,0.10087115192183178,0.43091922005571026,0.2984279475982533,0.11972632244858489
156,0.11486127528165851,0.14627249357326477,0.10028509445263778,0.22864646464646465,0.17206611570247934,0.10094178586143976,0.4364902506963787,0.2987772925764192,0.1593401457030495
157,0.11360684267687893,0.2881748071979434,0.10027623558546542,0.18307070707070708,0.1402314049586777,0.10131850020601567,0.7005571030640668,0.9,0.24811585326542457
158,0.10364291415685642,0.34061696658097684,0.10028589980419891,0.3272323232323232,0.12965289256198348,0.10070633939607983,0.37743732590529244,0.2694323144104803,0.10874701824511637
159,0.10090374977646151,0.5051413881748071,0.10028589980419891,0.12941414141414143,0.11256198347107438,0.10035316969803991,0.45320334261838435,0.32777292576419215,0.10249097414737929
160,0.15633780701103955,0.3015424164524422,0.1002754302339043,0.2907070707070707,0.26042975206611574,0.10096533050797575,0.4587743732590529,0.43152838427947604,0.2614104506479273
161,0.10964290543340298,0.4629820051413881,0.1002754302339043,0.19632323232323232,0.15573553719008265,0.10058861616339985,0.5233983286908077,0.4039301310043668,0.12417760057378635
162,0.10323291184514126,0.35706940874036,0.10028589980419891,0.16723232323232323,0.12099173553719009,0.10065925010300783,0.41977715877437316,0.3225327510917031,0.11510460318483658
163,0.12657338387120695,0.30462724935732655,0.10014093652319665,0.15301010101010104,0.16965289256198346,0.1011772323267997,0.4844011142061281,0.42768558951965063,0.14350340081232674
164,0.102098862897844,0.24395886889460155,0.10026979277297643,0.16884848484848486,0.11480991735537191,0.10072988404261582,0.6749303621169915,0.505938864628821,0.11217523048159371
165,0.12721717473513416,0.5051413881748071,0.10028026234327105,0.3411313131313132,0.2520330578512397,0.10098887515451174,0.34846796657381607,0.23344978165938868,0.12512168783444008
166,0.12031517837281423,0.22339331619537275,0.1002826783979544,0.1581818181818182,0.16872727272727273,0.10087115192183178,0.4465181058495822,0.23449781659388647,0.13889820127651345
167,0.1836858335477849,0.38586118251928014,0.1002754302339043,0.34371717171717175,0.29173553719008266,0.10009417858614399,0.29610027855153204,0.10873362445414847,0.12370817484365934
